Date,Open,High,Low,Close,Volume,A/D line,ohlc,aroon up,aroon down,ATR,DMI+,DMI-,Dx,ADX,sma8,upper bb,lower bb,%b,CMF,ema26,macd,signal,histogram,Mfi,OBV,PPO,ROC,ROC%,ROC Ratio,stdev,median P,AO,mom cp,mom low,mom high,mom op,WMA20,UPC,LPC,TMA20,PCp,Phigh,Plow,rsi2,stck2,stcd2
9/1/2017,1240,1249.030029,1218.280029,1228.219971,1702330,53085443.87,1233.882507,10,90,23.14800872,15.54592267,17.00913787,4.49458604,13.25578862,1242.445023,1265.310185,1226.86186,0.035323012,0.011171193,1234.032545,1.174464802,4.090899927,-2.916435125,48.4450778,226381392,0.09454342,-2096.0083,-0.015991349,0.984008651,10.1320233,1233.655029,-5.058242297,-28.680053,-17.419922,-25.919922,3,1245.360682,1274.949951,1218.280029,1250.455959,1248.180054,1252.199951,1233.319946,22.81515994,29.30414168,55.5777711
9/4/2017,1226.550049,1230.5,1219,1228.099976,1062544,53704486.81,1226.037506,0,90,22.31600809,19.61482079,16.38304956,8.9776734,13.59294239,1239.860016,1263.675821,1222.736215,0.131016421,0.013646806,1230.057724,-0.133635849,3.245992771,-3.379628621,49.22136082,225318848,-0.010766156,-111.9995,-9.77E-05,0.999902302,10.78853327,1224.75,-9.156178574,-36.300048,-28.150024,-44,-26.199951,1243.495536,1274.5,1218.280029,1251.84897,1228.219971,1249.030029,1218.280029,0,31.93478699,30.61946434
9/5/2017,1230,1245,1218.530029,1242.180054,1165994,54622045.32,1233.927521,0,80,22.61271973,17.97477122,15.01321735,8.9776734,13.09603939,1239.542526,1255.816769,1226.151273,0.540317306,0.010724995,1238.179685,-0.039879998,2.588818218,-2.628698215,53.52025616,226484842,-0.003212701,1308.0078,0.011464928,1.011464928,7.817544804,1231.765015,-11.70281989,-6.599975,-27.469971,-24.75,-31.5,1243.050492,1269.75,1218.280029,1249.712487,1228.099976,1230.5,1219,99.15496913,89.34662225,60.64070462
9/6/2017,1234.069946,1237.430054,1225,1226.599976,1228764,53709610.26,1230.774994,10,70,21.88538646,17.24555868,14.4041511,8.9776734,12.69741125,1236.830017,1254.852701,1222.679331,0.121859952,-0.029154975,1230.42128,-1.211753497,1.828703875,-3.040457371,47.77712752,225256078,-0.097699007,-1658.0078,-0.012542528,0.987457472,8.478427527,1231.215027,-13.5951151,-18.119995,-11.569946,-20.96997,-18.430054,1241.213156,1258.969971,1218.280029,1249.238269,1242.180054,1245,1218.530029,47.47135517,30.48717734,59.9168998
9/7/2017,1229,1234.199951,1225.530029,1230.050049,870636,53746777.61,1229.695007,0,60,20.94142472,17.69063432,13.97819132,11.72270497,11.54156256,1235.13002,1253.620193,1220.977854,0.277927231,-0.006869284,1230.172555,-1.849390246,1.093085051,-2.942475297,53.72842908,226126714,-0.149195441,245.0073,0.002812712,1.002812712,8.60201161,1229.86499,-16.50028225,-18.25,-17.539917,-24.77002,-19.849976,1239.824017,1258.969971,1218.280029,1248.800516,1226.599976,1237.430054,1225,18.12950932,40.62773179,35.55745456
9/8/2017,1226.880005,1237,1226.280029,1235.300049,1021134,54444052.94,1231.365021,0,50,20.21132088,18.60014585,13.44862317,16.07401109,10.69652146,1235.11377,1250.587029,1221.411018,0.476042832,0.007872179,1233.607976,-1.914023499,0.491663341,-2.405686839,49.38805869,227147848,-0.154446875,425,0.004268119,1.004268119,7.68855407,1231.640015,-17.19122748,-8.349975,-4.219971,-15.699951,-25.420044,1239.037163,1252.699951,1218.280029,1247.254241,1230.050049,1234.199951,1225.530029,100,85.17911684,62.90342431
9/11/2017,1235.599976,1241.469971,1225,1227.219971,732764,53908826,1232.32248,20,40,19.9440816,20.02075719,12.65533938,22.54069055,10.39738873,1233.231263,1248.827564,1219.884473,0.253445569,-0.035350193,1229.328013,-2.591425078,-0.124954343,-2.466470735,40.88734038,226415084,-0.209250436,-908.0078,-0.006540984,0.993459016,7.627174127,1233.234986,-15.48231776,-8.210083,-6.969971,-6.530029,-5.400024,1237.579349,1252.199951,1218.280029,1245.196478,1235.300049,1237,1226.280029,39.38461575,13.47890048,49.32900866
9/12/2017,1236.949951,1248.5,1228.5,1244.219971,1396460,54707597.07,1239.542481,10,30,19.94807577,24.78877689,11.7490336,35.68835437,11.71715692,1232.736252,1250.880863,1219.589157,0.787135538,0.016747314,1239.305625,-1.739701064,-0.447903687,-1.291797376,47.90186193,227811544,-0.140430129,1600,0.013852447,1.013852447,8.24608872,1238.5,-13.63532066,1.939942,-1.550049,3.5,-3.550049,1237.876298,1252.199951,1218.280029,1244.156543,1227.219971,1241.469971,1225,67.78288329,81.78711064,47.63300556
9/13/2017,1250,1265.819946,1237.599976,1244.599976,1278980,54063122.36,1249.504975,90,20,20.53892536,22.35597976,11.16980287,33.36589341,12.84227085,1234.783753,1251.58549,1219.34852,0.783307374,0.013973062,1242.85284,-1.017745969,-0.561872144,-0.455873825,55.739881,229090524,-0.082126567,-61.9995,0.000305416,1.000305416,8.495187478,1251.709961,-8.863098138,-3.580078,4.28003,13.619995,7.5,1238.22758,1265.819946,1218.280029,1246.119001,1244.219971,1248.5,1228.5,100,43.1404054,62.46375802
9/14/2017,1241,1248.800049,1235.949951,1243.469971,1081510,54247435.67,1242.304993,80,10,19.98972341,24.79551387,10.65692126,39.8804555,15.30276248,1236.705002,1249.824634,1220.167359,0.785730041,0.035201799,1243.266318,-0.526754534,-0.554848622,0.028094088,48.1944635,228009014,-0.042496076,-213.0005,-0.000907926,0.999092074,7.815378369,1242.375,-5.239772609,15.25,17.669922,-0.22998,1,1238.4241,1265.819946,1218.280029,1246.059107,1244.599976,1265.819946,1237.599976,25.16572738,25.1758328,34.1581191
9/15/2017,1249.5,1258.5,1242.5,1253.030029,2944072,55178509.11,1250.882507,90,0,19.70474316,23.70900563,10.03882954,40.5068237,17.80799468,1238.061249,1254.99818,1219.955825,0.943835087,0.059108566,1249.808004,0.631709758,-0.317536946,0.949246704,61.80003529,230953086,0.050924565,856.0058,0.00768821,1.00768821,9.234471442,1250.5,-1.105275156,24.930053,23.5,28,22.949951,1239.544007,1265.819946,1218.530029,1247.172951,1243.469971,1248.800049,1235.949951,89.42938877,75.7429751,50.45940395
9/18/2017,1252.469971,1259.469971,1244.619995,1249.530029,726600,54932398.87,1251.522492,90,20,19.35797408,22.40988,9.488755823,40.5068237,20.44889828,1240.927506,1257.271084,1221.968931,0.780720026,0.046614606,1249.621761,1.260842829,-0.001860991,1.262703819,63.78795134,230226486,0.10158954,-450,-0.002793229,0.997206771,9.302934321,1252.044983,2.119078212,7.349975,26.089966,14.469971,22.469971,1240.28196,1265.819946,1218.530029,1245.646551,1253.030029,1258.5,1242.5,73.20073157,41.42628765,58.58463138
9/19/2017,1252.5,1252.5,1245.75,1249.119995,782754,54931238.08,1249.967499,80,10,18.4574045,21.82449089,12.5690082,26.91055848,21.651322,1243.311249,1258.837294,1221.790709,0.737700541,0.026447372,1249.285578,1.712130951,0.340937398,1.371193553,58.98368518,229443732,0.137888796,-141.0034,-0.000328151,0.999671849,9.762632439,1249.125,4.137460565,22.520019,20.75,15.069946,18.430054,1241.015959,1265.819946,1225,1241.857792,1249.530029,1259.469971,1244.619995,0,30.30307928,35.86468346
9/20/2017,1257,1257,1237.150024,1246.780029,1334642,54891570.86,1249.482513,70,0,18.5568739,25.35335027,11.60866129,37.18598744,23.9864221,1244.746246,1258.712391,1225.951622,0.635772824,0.057304737,1247.60686,1.863699557,0.645489829,1.218209727,50.17728785,228109090,0.150052397,-333.9966,-0.001873292,0.998126708,8.633220639,1247.075012,3.382970485,16.72998,11.619995,22.800049,28,1241.599865,1265.819946,1225,1240.636178,1249.119995,1252.5,1245.75,0,48.51393775,39.40850851
9/21/2017,1245.530029,1270.5,1240,1262.449951,2438740,56042968.14,1254.619995,90,0,19.40995433,22.50769265,10.30570625,37.18598744,26.3215222,1249.149994,1263.67948,1227.464515,0.966049156,0.111745084,1257.551731,3.217539454,1.159899754,2.0576397,61.66473669,230547830,0.258756612,1466.9922,0.012568313,1.012568313,9.543481239,1255.25,5.582970485,27.149902,13.719971,33.5,18.650024,1243.685669,1270.5,1225,1240.17143,1246.780029,1257,1237.150024,87.0073262,75.86190467,62.18792121
9/22/2017,1259.949951,1263.449951,1246,1251.800049,2435396,55226535.55,1255.299988,90,0,19.26995409,22.3677515,9.639109406,39.76848004,28.52086554,1250.097504,1264.260225,1230.183769,0.634346481,0.099327094,1253.698104,3.401973569,1.608314517,1.793659052,57.20575343,228112434,0.27346056,-1164.9902,-0.0084359,0.9915641,8.979934546,1254.724976,6.056936468,24.580078,21,21.97998,24.349975,1244.672768,1270.5,1225,1238.719968,1262.449951,1270.5,1240,59.53657593,38.68868525,57.27529496
9/25/2017,1248.280029,1267,1246.380005,1255.380005,1599558,55023294.28,1254.26001,80,0,19.36638559,20.66663414,13.84094853,19.78024854,29.29247805,1251.445007,1261.225964,1238.850037,0.738738915,0.08009607,1254.824978,3.798444494,2.046340513,1.752103982,58.18860997,229711992,0.305135442,257.9956,0.002859847,1.002859847,5.896574462,1256.690003,6.909028882,11.160034,17.880005,18.5,11.330078,1245.984148,1270.5,1228.5,1237.84252,1251.800049,1263.449951,1246,25.1580585,44.66669048,41.67768786
9/26/2017,1255,1263.199951,1233,1237.319946,1449230,53988673.92,1247.129974,70,10,20.14021169,18.45311174,12.35849863,19.78024854,30.06409056,1250.676254,1262.555037,1236.140959,0.044634809,0.06939852,1243.096606,2.627166374,2.162505685,0.464660689,57.50961377,228262762,0.211133967,-1906.0059,-0.014386129,0.985613871,6.960720923,1248.099976,6.768730232,-7.28003,-4.599976,-2.619995,5,1245.519666,1270.5,1233,1238.701487,1255.380005,1267,1246.380005,16.54322328,12.70572353,28.686207
9/27/2017,1245,1256.099976,1236.880005,1247.5,2010356,54199962.34,1246.369995,60,0,20.07448021,17.19113893,15.384624,5.545579816,29.62286733,1249.985001,1262.539087,1236.736914,0.417138747,0.052928963,1246.04688,2.488090092,2.227622566,0.260467526,59.81079795,230273118,0.19992116,918.0054,0.008227503,1.008227503,6.799469683,1246.489991,6.938050815,4.030029,0.930054,7.299927,4,1246.015713,1270.5,1233,1238.272011,1237.319946,1263.199951,1233,36.04820561,48.01332294,30.35952323
9/28/2017,1247.349976,1257,1226,1238.219971,4332866,53283063.88,1242.142487,50,90,20.85487448,15.36585375,18.97431802,10.50799715,29.22529491,1248.571243,1263.335035,1234.890966,0.117036875,-0.012791547,1240.802851,1.609623026,2.104022658,-0.494399633,47.66268273,225940252,0.12938119,-1028.0029,-0.007438901,0.992561099,7.495670235,1241.5,4.556875491,-14.810058,-16.5,-1.5,-2.150024,1245.603091,1270.5,1226,1235.945199,1247.5,1256.099976,1236.880005,52.31249014,39.41926129,43.71629211
9/29/2017,1239.5,1242,1210.75,1217.969971,1985014,52215281.46,1227.554993,40,90,21.59738345,13.77775486,17.01327545,10.50799715,28.36581681,1244.67749,1268.735246,1222.478743,-0.097473257,-0.027296632,1225.504821,-0.721706232,1.53887688,-2.260583112,45.39965776,223955238,-0.058096002,-2125,-0.016354122,0.983645878,12.18965887,1226.375,-0.367088682,-31.560058,-33.869995,-17.469971,-12.969971,1243.309327,1270.5,1210.75,1237.394046,1238.219971,1257,1226,0,15.61074811,27.5150047
10/3/2017,1220,1227.150024,1213.530029,1224.219971,1923006,53310899.57,1221.225006,30,90,21.02756999,13.14031638,16.57603375,11.56170712,26.64248486,1241.857483,1269.269459,1216.882518,0.140062628,-0.012022161,1224.643972,-2.057044095,0.819692685,-2.87673678,39.25889984,225878244,-0.165756744,525,0.005131489,1.005131489,13.80517104,1220.340027,-6.632378779,-24.900024,-32.219971,-25.349976,-32.5,1241.65961,1270.5,1210.75,1239.326851,1217.969971,1242,1210.75,23.58490566,43.1039072,29.35732765
10/4/2017,1224.800049,1227,1212.5,1221.150024,1300778,53562088.59,1221.362518,20,80,20.56131499,12.47841254,15.84530092,11.88717147,25.10829043,1236.694992,1269.131934,1211.426049,0.168509239,-0.032243736,1222.303027,-3.336625473,-0.011570946,-3.325054526,34.39398479,224577466,-0.269166895,-406.9947,-0.002507676,0.997492324,15.20683589,1219.75,-11.61193342,-25.630005,-24.650024,-30,-32.199951,1239.735993,1270.5,1210.75,1238.147252,1224.219971,1227.150024,1213.530029,67.06046719,59.0444357,51.07417145
10/5/2017,1220.5,1221.719971,1212.199951,1214.800049,1684686,52797641.98,1217.304993,10,90,19.77265106,14.13729899,15.30036503,3.950945405,22.54189686,1232.069992,1269.242286,1204.919701,0.153606199,-0.027362456,1217.276032,-4.821097984,-0.973476354,-3.84762163,33.669447,222892780,-0.389465567,-734.9975,-0.005199996,0.994800004,16.95048948,1216.959961,-16.479997,-47.649902,-27.800049,-48.780029,-25.030029,1237.30776,1270.5,1210.75,1240.093611,1221.150024,1227,1212.5,0,17.56817156,38.30630363
10/6/2017,1215,1227.5,1214.030029,1223.319946,1389188,53324633.49,1219.962494,0,80,19.32245963,15.82507618,14.53850005,4.237235171,19.95121196,1228.062485,1261.3001,1205.035887,0.324967832,-0.012471858,1221.325454,-5.262360216,-1.831253126,-3.431107089,29.48232285,224281968,-0.425462501,751.9897,0.007013415,1.007013415,14.82692204,1220.765015,-20.00905263,-28.480103,-31.969971,-35.949951,-44.949951,1235.747136,1267,1210.75,1241.727715,1214.800049,1221.719971,1212.199951,57.29637081,72.67947312,45.12382234
10/9/2017,1220.530029,1233.969971,1220.530029,1227.050049,1773616,53271860,1225.52002,0,70,18.9022798,15.39924657,13.80012881,5.476547847,17.4490494,1226.778748,1256.050896,1205.335091,0.428169449,-0.033878197,1225.160933,-5.257514987,-2.516505498,-2.741009489,34.98825359,226055584,-0.425306806,273.0103,0.003049164,1.003049164,13.36478807,1227.25,-19.00831878,-28.329956,-25.849976,-33.030029,-27.75,1234.573808,1267,1210.75,1242.417445,1223.319946,1227.5,1214.030029,100,65.29617789,68.98782551
10/10/2017,1227.5,1234.969971,1225.619995,1229.619995,1222010,53095422.74,1229.42749,0,60,18.21997238,23.55755208,13.29428332,27.85008848,17.51615869,1224.543747,1247.434373,1208.799611,0.538902862,-0.023180842,1228.148504,-4.992885247,-3.011781448,-1.981103799,38.9537952,227277594,-0.404049439,156.9946,0.00209441,1.00209441,10.18115363,1230.294983,-16.11938545,-7.699951,-7.380005,-28.22998,-27.5,1233.684522,1263.199951,1210.75,1245.407166,1227.050049,1233.969971,1220.530029,100,62.95015589,64.12316689
10/11/2017,1230,1257.219971,1228.380005,1250.180054,1527746,53877314.53,1241.445008,0,50,18.97854335,28.63322349,11.85127524,41.45277521,17.82092924,1226.038757,1252.367751,1206.438255,0.952368369,-0.023573677,1242.909643,-3.086465422,-3.026718243,-0.059747179,44.35448492,228805340,-0.24956779,1956.0059,0.016720661,1.016720661,12.10348482,1242.799988,-11.06600514,2.680054,-8.5,1.119995,-15,1234.741909,1257.219971,1210.75,1245.412047,1229.619995,1234.969971,1225.619995,100,77.72176473,70.33596031
10/12/2017,1256.5,1277.5,1253.5,1274.099976,5006356,57465192.99,1265.399994,90,40,19.33721883,36.05709997,10.8006344,53.90031317,19.01480965,1233.055008,1266.227376,1197.898625,1.115216511,0.087348768,1263.807166,0.366561096,-2.348062375,2.714623471,49.31968731,233811696,0.029577108,2291.9922,0.019133182,1.019133182,18.00620673,1265.5,-1.887850724,35.880005,27.5,20.5,9.150024,1238.049001,1277.5,1210.75,1245.495656,1250.180054,1257.219971,1228.380005,100,93.07812633,85.39994553
10/13/2017,1274.099976,1304.469971,1261.5,1279.300049,4066320,56767769.62,1279.842499,90,30,21.02527256,30.7934599,9.223950415,53.90031317,20.0242263,1239.940018,1280.635306,1191.70671,0.984985061,0.060103926,1274.187398,3.508335508,-1.176782799,4.685118306,59.96781808,237878016,0.282443357,420.0073,0.00408137,1.00408137,23.43474273,1282.984986,9.615995624,61.330078,50.75,62.469971,34.599976,1241.710863,1304.469971,1210.75,1246.207942,1274.099976,1277.5,1253.5,100,50.61813553,71.84813093
10/16/2017,1277.530029,1295,1277.530029,1292.199951,1218590,57595733.7,1285.565002,90,20,20.77132244,33.23169879,8.669813656,58.61813501,22.79836105,1248.821259,1297.258297,1189.929716,0.952870468,0.06011882,1286.255808,6.987062817,0.455986324,6.531076492,59.5108304,239096606,0.56092058,1189.9902,0.010083562,1.010083562,28.28356444,1286.265015,20.10532091,67.97998,64,67.849976,57.530029,1246.430668,1304.469971,1212.199951,1245.092213,1279.300049,1304.469971,1261.5,100,71.44512851,61.03163202
10/17/2017,1292.5,1307.469971,1288.780029,1297.280029,1443016,57465256.39,1296.507507,90,10,20.62265241,31.08046338,8.108578123,58.61813501,25.5724958,1259.131256,1311.472939,1190.327085,0.882844441,0.061891938,1293.642036,10.07003884,2.378796827,7.691242009,64.25849983,240539622,0.806082409,408.0078,0.00393134,1.00393134,31.92473566,1298.125,31.96132388,76.130005,76.280029,80.469971,67.699951,1251.447766,1307.469971,1212.199951,1244.683831,1292.199951,1295,1277.530029,100,65.96539165,68.70526008
10/18/2017,1297.5,1306.819946,1290,1293.300049,1514144,56545258.1,1296.904999,90,0,20.35103053,29.24562574,9.209309163,52.10336886,28.89805216,1267.878769,1319.969157,1196.260872,0.784419384,0.03874709,1293.412905,12.08299757,4.319636975,7.763360595,58.5861374,239025478,0.964833812,-497.998,-0.003067942,0.996932058,32.59999563,1298.409973,41.2925871,78.5,77.800049,85.099975,77,1255.858437,1307.469971,1212.199951,1244.449958,1297.280029,1307.469971,1288.780029,56.07114215,24.1842377,45.07481468
10/19/2017,1296,1297.900024,1285.5,1291.949951,86822,56548758.13,1292.837494,80,0,19.78310149,33.92982243,8.796996034,58.82213396,32.34906193,1275.991257,1323.234685,1208.425324,0.727507112,0.041011936,1292.432726,13.43936214,6.143582007,7.295780128,67.99314967,238938656,1.070769536,-235.0098,-0.001043917,0.998956083,30.25492312,1291.700012,45.09317587,68.630005,71.469971,70.400024,81,1259.930146,1307.469971,1214.030029,1245.130028,1293.300049,1306.819946,1290,0,30.2531301,27.2186839
10/23/2017,1292,1314.5,1273.719971,1293.949951,1886088,56533954.85,1293.542481,70,0,21.28288203,29.28605305,7.593004444,58.82213396,35.8000717,1284.032501,1324.75054,1221.03547,0.703026866,0.012319391,1293.449267,14.53045502,7.82095661,6.709498412,75.4129536,240824744,1.15519921,100,0.001548048,1.001548048,27.33132078,1294.109986,45.54008891,66.899902,53.189942,80.530029,71.469971,1263.977237,1314.5,1220.530029,1242.400912,1291.949951,1297.900024,1285.5,59.6997461,49.60756649,39.93034829
10/24/2017,1310,1310.449951,1284.530029,1289.199951,1339020,55677430.04,1298.544983,90,0,21.61409917,26.77746494,9.265830571,48.5849979,38.44459247,1288.909988,1321.539534,1236.676457,0.618920451,0.011633462,1290.602225,14.86039417,9.228844122,5.631550049,82.24500099,239485724,1.179371158,-575,-0.00367093,0.99632907,22.36338438,1297.48999,45.64567254,59.579956,58.910034,75.47998,82.5,1267.421946,1314.5,1225.619995,1241.467415,1293.949951,1314.5,1273.719971,29.62962963,37.95970817,43.78363733
10/25/2017,1289.25,1307,1277.5,1279.949951,1105106,54755880.35,1288.424988,80,0,22.1773778,24.23325324,14.36002711,25.58275958,39.42284877,1289.641235,1310.96952,1257.312462,0.421892098,-0.006988664,1283.465201,14.22517693,10.22811068,3.997066246,82.66562467,238380618,1.127710007,-1025,-0.007174993,0.992825007,14.13987619,1292.25,42.69170238,29.769897,49.119995,49.780029,59.25,1269.807609,1314.5,1228.380005,1239.141668,1289.199951,1310.449951,1284.530029,0,7.435370693,22.69753943
10/26/2017,1267.550049,1284.569946,1258.949951,1269.430054,3007552,54208863.94,1270.125,70,0,22.42327903,26.07809676,13.18808235,32.82726943,41.48544334,1288.407486,1304.236683,1267.8953,0.042231583,0.005529317,1274.061653,12.73208158,10.72890486,2.003176719,78.32536986,235373066,1.008895548,-1151.9897,-0.008218991,0.991781009,9.576795195,1271.759949,36.16919979,-4.669922,5.449951,7.069946,11.050049,1271.074377,1314.5,1253.5,1240.32266,1279.949951,1307,1277.5,0,21.81080606,14.62308838
10/27/2017,1269,1296.569946,1265.150024,1292.150024,1409270,55221642.6,1280.717499,60,80,23.06589638,27.69964234,11.90489999,39.88113843,44.03143643,1288.401245,1304.444283,1271.297709,0.629094129,0.026049188,1286.180861,13.23570045,11.23026398,2.005436472,78.39784171,236782336,1.047050428,2171.997,0.017897772,1.017897772,8.73488897,1280.859985,32.50134159,12.849975,3.650024,-7.900025,-5.099976,1274.352046,1314.5,1258.949951,1239.125874,1269.430054,1284.569946,1258.949951,68.35156711,88.25113613,55.0309711
10/30/2017,1293,1310,1290.849976,1308.099976,1137252,56133223.23,1300.487488,90,70,22.78619121,29.17155882,11.19024686,44.55031597,46.82241987,1289.753738,1310.136463,1271.365515,0.947473904,0.079114878,1300.866668,14.77083248,11.93837768,2.832454796,77.94578059,237919588,1.165651191,1494.9952,0.012343731,1.012343731,10.2170418,1300.424988,31.74125464,15.900025,13.319947,15,15.469971,1278.936139,1314.5,1258.949951,1239.128415,1292.150024,1296.569946,1265.150024,100,95.76360085,92.00736849
10/31/2017,1300.650024,1320,1300.650024,1312,1592634,56408948.93,1308.325012,90,60,22.54074727,27.38283322,14.0595458,32.14894448,47.12948101,1292.091232,1315.966383,1269.495604,0.914647807,0.117689892,1308.326001,16.14126252,12.77895465,3.362307872,78.32741897,239512222,1.270653281,290.0024,0.002981442,1.002981442,12.24612539,1310.325012,32.04090532,14.719971,11.869995,12.530029,8.150024,1283.558901,1320,1258.949951,1243.50616,1308.099976,1310,1290.849976,100,72.55576874,84.1596848
11/1/2017,1312,1313.430054,1289.430054,1301.430054,741882,56408948.93,1304.072541,80,50,22.64497961,32.74449658,12.99520046,43.17758402,47.25268164,1293.276245,1316.835369,1269.456623,0.674847558,0.089923445,1303.705716,16.20950853,13.46506543,2.744443108,74.76971611,238770340,1.273841354,-1156.9946,-0.008056361,0.991943639,12.48539565,1301.430054,32.02603218,8.130005,-0.569946,6.610108,14.5,1286.72724,1320,1258.949951,1247.131718,1312,1320,1300.650024,26.95253687,39.2542401,55.90500442
11/2/2017,1304.25,1337,1303.380005,1313.069946,1468422,55786982.89,1314.424988,90,40,23.42890928,29.38823457,12.26685586,41.10272848,46.33856845,1295.666245,1321.662173,1268.583799,0.838121892,0.064266675,1309.97975,17.02444853,14.17694205,2.847506481,70.85197926,240238762,1.334904378,1063.9892,0.008943924,1.008943924,13.98737965,1320.190003,39.69792411,21.119995,17.880005,39.099976,8.25,1290.636472,1337,1258.949951,1251.876188,1301.430054,1313.430054,1289.430054,52.40872086,49.69501542,44.47462776
11/3/2017,1316.199951,1318.349976,1301.400024,1310.050049,666886,55800757.29,1311.5,80,30,22.96612661,33.2973322,11.62018105,48.2599093,45.93568246,1298.272507,1324.795579,1269.070413,0.735388324,0.089373325,1310.02685,17.24831012,14.79121566,2.457094461,61.97734134,239571876,1.349885182,-401.9897,-0.002299875,0.997700125,14.68487059,1309.875,43.51563299,16.100098,27.680053,3.849976,24.199951,1293.820382,1337,1258.949951,1259.006501,1313.069946,1337,1303.380005,79.40013325,24.29783941,36.99642742
11/6/2017,1310,1335.900024,1305.880005,1332.780029,1377000,56891532.75,1321.140015,90,20,23.46997607,44.89394472,10.55852662,61.9186436,46.17143307,1304.876267,1335.836812,1265.795195,0.95635762,0.106190167,1325.27148,19.06256386,15.6454853,3.417078557,62.37476141,240948876,1.487388937,2172.998,0.017350467,1.017350467,18.45758673,1320.890015,45.53834375,43.580078,21.349976,25.450073,0,1298.71548,1337,1258.949951,1265.766052,1310.050049,1318.349976,1301.400024,88.27218864,90.95653623,57.62718782
11/7/2017,1335,1384,1333.030029,1355.030029,2696892,56522741.89,1351.765015,90,10,25.43426142,38.46773362,9.047157519,61.9186436,46.40718368,1315.576263,1354.033807,1260.764215,1.010681097,0.094192946,1345.209708,22.07657451,16.93170314,5.144871371,64.94859251,243645768,1.715682415,2125,0.016694428,1.016694428,24.57869572,1358.515015,52.04487273,75.080078,55.530029,77,45.75,1305.208387,1384,1258.949951,1273.262325,1332.780029,1335.900024,1305.880005,100,62.91606137,76.9362988
11/8/2017,1361.5,1379.5,1359.119995,1367.5,1402252,56273667.12,1366.904999,90,0,25.07324311,36.23435508,8.521893211,61.9186436,47.10827474,1324.99501,1371.032746,1261.275287,0.967813161,0.091609877,1360.144204,25.22494359,18.59035123,6.634592354,72.41451124,245048020,1.951784428,1146.9971,0.009202727,1.009202727,28.92363008,1369.309998,62.08600856,98.069946,100.170044,94.930054,93.949951,1312.279482,1384,1258.949951,1282.385317,1355.030029,1384,1333.030029,100,67.62799806,65.27202972
11/9/2017,1375,1375,1359.650024,1368.199951,1152432,56405042.92,1369.462494,90,0,24.37872403,34.60472426,11.93876647,48.69844834,46.38515434,1332.507507,1379.244872,1272.81714,0.896221402,0.073656189,1365.541554,27.50486351,20.37325369,7.131609822,68.56729487,246200452,2.119492484,-30.0049,0.000511847,1.000511847,28.04616995,1367.325012,67.97624576,76.049927,94.5,78.430054,106,1318.760667,1384,1265.150024,1289.583446,1367.5,1379.5,1359.119995,100,44.55325698,56.09062752
11/10/2017,1361.099976,1363,1346.680054,1354.380005,1356566,56328565.92,1356.290009,80,0,23.80309703,40.6220921,11.35408858,56.31041592,46.2057459,1337.805008,1382.643593,1281.864415,0.719549332,-0.037062138,1358.063316,27.91274346,21.88115164,6.03159182,61.04555348,244843886,2.144368216,-1481.9946,-0.010100823,0.989899177,26.55764509,1354.840027,74.04013272,46.280029,55.830078,53,68.099976,1323.363668,1384,1289.430054,1293.280696,1368.199951,1375,1359.650024,4.82063337,27.18914436,35.87120067
11/13/2017,1351.030029,1388.699951,1351.030029,1379.469971,1496996,57091966.4,1367.557495,70,10,24.79358452,36.21360421,10.12189301,56.31041592,46.75756148,1347.559998,1394.106045,1284.675962,0.866251823,0.011537736,1372.405775,29.94928604,23.49477852,6.454507517,61.50518751,246340882,2.291238214,2408.9966,0.018525056,1.018525056,28.83735903,1369.86499,80.4486568,67.469971,50.380005,68.699951,50.380005,1329.973903,1388.699951,1289.430054,1297.003822,1354.380005,1363,1346.680054,64.48219672,78.03426315,52.61170375
11/14/2017,1378.280029,1378.280029,1353.75,1357.300049,1657252,55914397.96,1366.902527,60,0,24.77475913,33.65247001,10.29114439,53.16204854,48.72751069,1353.08876,1396.264477,1291.577539,0.627800478,-0.058916748,1362.284939,29.47111168,24.69004515,4.781066528,59.67710414,244683630,2.24861362,-2316.9922,-0.016071334,0.983928666,27.58743048,1366.015015,78.73321527,55.869995,64.319946,64.849975,66.280029,1333.995718,1388.699951,1289.430054,1298.771235,1379.469971,1388.699951,1351.030029,53.08934714,16.64463229,47.33944772
11/15/2017,1353,1377.5,1350.680054,1352.650024,6670834,50223531.84,1358.45752,50,10,24.92084391,31.06554366,11.56661244,45.73761452,49.6496782,1358.413757,1393.124579,1304.961432,0.540912998,-0.214472376,1355.829546,28.41166618,25.43436936,2.977296821,50.28279781,238012796,2.162925474,-565.0025,-0.003425937,0.996574063,23.23302934,1364.090027,74.27774907,39.580078,47.300049,40.5,48.75,1337.264672,1388.699951,1301.400024,1299.626687,1357.300049,1378.280029,1353.75,0,7.137578929,11.89110561
11/16/2017,1355,1381.5,1343.469971,1373.319946,1653482,51165703.73,1363.322479,40,0,25.85721427,27.80195177,10.35148153,45.73761452,50.06799792,1363.481247,1394.005214,1316.130797,0.734376596,-0.158667202,1367.548114,28.92944578,26.13338464,2.796061134,50.94222995,239666278,2.195353596,1966.9922,0.015281057,1.015281057,20.52171066,1362.484986,69.89812627,63.269897,42.069947,63.150024,38.800049,1342.238524,1388.699951,1301.400024,1301.429593,1352.650024,1377.5,1350.680054,81.63493391,78.49053967,42.8140593
